rating,text,date,trip_type,date_status,gpt_sentiment,predicted_tfidf,predicted_roberta
5,Our trip with Sal and David was just incredible. A trip of a lifetime for us from Ohio and Nevada. They were very helpful and professional and highly recommend Evolution Expeditions.,Happiness24631Apr 20237 contributions0,,unknown_format,正面,正面,正面
5,"This was an amazing tour.  Our tour guide Holmes was the BEST.  He was so friendly, knowledgeable , and patient.  He went above and beyond to share highlights during our kayaking tour and during our travels back and forth to Las Vegas.  The company made it very easy to schedule pick up areas and times.  I would highly recommend using this company for your kayaking adventure, and don’t forget to ask for Holmes.",Shawn and Colle... TApr 20231 contribution0,,unknown_format,正面,正面,正面
5,"This was such a fun trip! Our guide, Holmes, was awesome, funny, and knowledgable. He took his time making sure everyone was comfortable in their kayaks and shared lots of history, kayaking tips, and jokes during our trip. We even got to see an example of how to right a kayak after another person flipped. The Emerald Cave was the highlight- luckily we got to the cave at the perfect time as the wait wasn't long. I highly recommend doing this tour",fastcheezCouplesApr 20231 contribution0,,unknown_format,正面,正面,正面
5,Love the kayak tour! Guides were professional and friendly. What a great memory! Would definitely do it again!,William LCouplesApr 20231 contribution0,,unknown_format,正面,正面,正面
5,Our guides Chris and Holmes were wonderful and attentive to all in our group. The snacks they shared were delicious and it was nice to have a bottle of water waiting in our kayaks. This excursion is worth it because the water is beautiful and this tour company does an excellent job.,"SNN16, United StatesApr 202327 contributions0",,unknown_format,正面,正面,正面
5,Great trip with beautiful scenery!  Ryan and Kenzie were attentive and informative and made the trip a pleasure.,Daniel NApr 20231 contribution0,,unknown_format,正面,正面,正面
5,"We had a great time with our teen and tween in double kayaks. Aaron and David were our guides and told us so much about the area’s history while keeping us safe. I saw the other tours getting ready to go out and definitely recommend this one—they just seemed more attentive and experienced. There were some people who had never kayaked before and this was not a problem. You also don’t have to be super fit to do it. The emerald cave only fits a few kayaks at a time and the line was long, so be prepared for that. We also didn’t see any sheep or eagles, but it may have been a bit chilly for that. The whole thing took about 4 hours. Some days might be shorter with less wind or a more experienced group. Highly recommend checking it out. Next time I’d like to do the one that starts at Hoover Dam.",Danielle DApr 20237 contributions0,,unknown_format,正面,負面,正面
5,"This trip was incredible. My son and I had a blast traveling the 4 miles in a kayak.  Our tour guide, Sal, was a wealth of knowledge. We are still impressed with the plants that released a smell when you breathe on it!!  The pictures on Google make it seem like you travel through caves… But the cave is more like a grotto. You cannot travel through them, but you stop in a small Inlet in the mountain and then travel back. That said, the scenery and history of the Hoover dam and its architect are fascinating and the trip with “Evolution Expeditions” is well worth your time while in Las Vegas.Our tour guides story with the ducks was hilarious!",Michael HApr 20231 contribution0,,unknown_format,正面,正面,正面
5,This was our second time doing this Kayak tour. Our first time was April 2022 and it was a nice experience. Our guide let us hang a bit to take pictures near cave and gave snacks while kayaking then Straight back to shore. This time around April 2023 our guide Xander and Sal took us to a little spot to have a snack picnic and walked us to a great view on top.,Apr 20239 contributions,,unknown_format,正面,正面,正面
5,Really enjoyed this activity with my family. Our guides Xander and Sal were awesome. They took the time to show us how to kayak. Very patient and encouraging. Also enjoyed the little facts they told us along the way. Would definitely do this activity with this company again.,Jerika GApr 20231 contribution0,,unknown_format,正面,負面,正面
5,"Kayaking the Colorado River with Ryan was the highlight of our father-daughter college graduation trip.  Ryan was knowledgeable and encouraging. He kept the group of seven paddlers in five kayaks together, on task, and happy.  We could not have asked for a better experience.",Ben HApr 20231 contribution0,,unknown_format,正面,負面,正面
5,"Staff members are very professional, knowledgeable, courteous and loved the experience!  The kayaks are in great shape.  Staff members brought snacks.  Thank you!",Kirk SApr 20231 contribution0,,unknown_format,正面,正面,正面
5,"We had an amazing time on our kayak excursion today! Our tour guide, Holmes was amazing, informative and super helpful! Would definitely recommend this excursion to others!",Freedom779104Apr 20231 contribution0,,unknown_format,正面,正面,正面
5,"Evolution Expeditions was an amazing kayaking tour guide and organizer. I originally booked my trip almost a year prior but had to cancel due to me getting sick. They said they would hold my booking for when I was available. When I rebooked my trip with a girlfriend, they called in advance to let me know the original date would be windy. So they accommodated us to go the next day and last minute booked another friend that wanted to come along. They had snacks and drinks for us during the tour and they also provided lunch. It was cloudy so the cove was a little dark, but overall we had a great trip.",mzankimApr 20231 contribution0,,unknown_format,正面,負面,正面
5,"Burton, our tour guide was FANTASTIC from start to finish.The whole experience from booking to the trip was simple, pain free and we were kept informed the whole time.This was a great trip whether you are a novice(like me) or an experienced kayaker.Burton was very knowledgeable and nothing was tooling trouble.Thanks Evolution Expedition and thanks Burton.",Louise ACouplesApr 20232 contributions0,,unknown_format,正面,正面,正面
5,"Kudos to Evolution expeditions on another great trip! Once again the whole thing went off so smoothly and I have heard only positive feedback from my friends. The guides were as usual excellent, knowledgeable and friendly and also oh so funny!!This was our fourth time and most have said they would do it again next Spring, myself included. Nothing but good things to say about the company and the people. See you all again next year!",Steve SFriendsApr 20231 contribution0,,unknown_format,正面,負面,正面
5,"We were a little worried as we are an older couple with no kayaking experience. But it turned out to be a wonderful experience and a beautiful day. Our guides, Burton and Xander, were very helpful and accommodating.  They had a lot of knowledge and experience and made the day one we will not forget. Highly recommend",Pamel GCouplesApr 20231 contribution0,,unknown_format,正面,正面,正面
5,"Wonderful kayak trip.  Our guide, Ryan, was awesome, patient and knowledgeable!  The water was beautiful… and our half mile hike was very informative! . Ryan’s tips for this inexperienced kayaker were very helpful and reassuring.  I highly recommend Evolution Expeditions and Ryan!   Thank you!",CouplesApr 20232 contributions,,unknown_format,正面,正面,正面
5,Thank you for leaving a review and Gina really is amazing at helping folks feel like confident paddlers by the end of the day. David it was such a joy to have you and Dylan on tour! I appreciated your questions and hope you enjoyed your visit to the dam.- Gina,"David P, United StatesApr 20233 contributions0",,unknown_format,正面,正面,正面
5,"We loved our kayak trip! Our guides Burton and Justin were excellent in getting us ready for the trip, very friendly, professional and made sure everyone was taken care of and had a good time. They were also very knowledgeable of the history the area and plants etc.The scenery is spectacular and such a nice break from the city.This tour was the perfect duration to be able to get back for early dinner and a show as well.Highly recommend this trip and our guides",Apr 20232 contributions,,unknown_format,正面,正面,正面
5,"Chanjra, Ryan and Dylan were great guides. We had an amazing day filled with fun and laughter. We highly recommend this experience.",LaurieApr 20232 contributions0,,unknown_format,正面,正面,正面
5,"Wonderful trip down the Colorado River with friends! We had great tour guides, Chanjira, Ryan and Dylan. The weather was perfect and the scenery was amazing. If you go in the later part of the day that is when you will see the emerald cave show it’s sparkle and light green color. Not a trip to kiss if you want to get outdoors.",Jody TApr 202314 contributions0,,unknown_format,正面,正面,正面
5,"Just an amazing trip in an unbelievable location!  Like traveling though Mars!  And the guides Arron, Makensie, David, and Zach all were super helpful, knowledgeable, and extra kind to our young boy!  Highly recommend you stop drinking in Vegas and go get outside!  It was well worth the time!Thank you","Landis88, United StatesMar 20232 contributions0",,unknown_format,正面,正面,正面
5,"Thank you for spending your time with us in the canyon. The Emerald Cave is just the cherry on top of a beautiful day in the canyon. It is much smaller than people expect. We explain it as being ""a small cut out of the mountain"" that holds a lot of history.",T2235PUjenniferfMar 20238 contributions0,,unknown_format,正面,正面,正面
5,"Wow..it was amazing.  Our tour guide Chanjira was knowledgeable about the area, the history of Willow Beach.  She was friendly and most of all cared about the safety of everyone.  She was so calm and really awesome especially for those of us that are newbies to kayaking.  Her patience is unmatched.  She is really a wonderful instructor and guide.  I had a couple of friends come to town to experience this and they were amazed.  It was relaxing and the water wow..crisp, cool and clean.  I highly recommend Chanjira to all who would like to experience this phenominal getaway from the city.  She was also knowledgeable about the birds that inhabit the area as well as all of the trees, bushes and floras.",Violeta SoteloMar 20234 contributions0,,unknown_format,正面,正面,正面
5,"Amazing scenery. Wonderful adventure. Our guide Burton was helpful, knowledgeable, encouraging and so engaging. It was truly an absolutely perfect day! Easy enough for beginners and interesting enough for experienced paddlers. Nothing but great things to say about this experience.",world travelerMar 2023107 contributions0,,unknown_format,正面,正面,正面
5,"Such a great time out on the water, a great escape from the strip, and knowledgeable guides Jared and Steven were awesome on everything from geology to horticulture.  Saw big horned sheep and an eagles nest. The caves were great too! Thanks so much guys — we had such a relaxing day. Would definitely visit again.",Claire SFeb 20231 contribution0,,unknown_format,正面,正面,正面
5,Lovely paddle down the Colorado river with Ryan who was a really great guide. Good instructions for newbies. Great historical background on the area. We learned about local flora and fauna. Loved the Emerald Cave. Highly recommended.,"Anne J, United StatesFeb 20231 contribution0",,unknown_format,正面,正面,正面
5,"Ryan was a fantastic guide. He was extremely professional, knowledgeable and fun. We were the only kayakers on the river, the weather was perfect and the river was beautiful. We loved the history of “Bob” and his cable car. Can’t wait to come back and do the 12 mile.",Layna MJan 2023318 contributions0,,unknown_format,正面,正面,正面
5,Jessica...we are so happy you enjoyed your time with us on the river. Come back and see us next time you're out this way.,Jessica AFriendsJan 202315 contributions0,,unknown_format,正面,正面,正面
5,Our guide Ryan was knowledgeable and patient. It was great for beginners. The scenery was beautiful. Guide gave us a little history and environmental information. The whole day was enjoyable and great to get out of strip.,"Jenny, United StatesJan 20231 contribution0",,unknown_format,正面,正面,正面
5,"Susan...you nailed it...Chanjira loves what she does. She is one of the most positive, energetic, passionate guides on the river and we are so lucky she is part of our close knit team. Thank you for positing such a lovely review.",susan612023CouplesJan 20231 contribution0,,unknown_format,正面,正面,正面
5,Thanks for joining us Chris and for leaving a review. Glad the river and canyon met your expectations and was the highland of visiting the greater LV area.,Chris CDec 20221 contribution0,,unknown_format,正面,正面,正面
5,"Amy...your teens are brave dipping in the chilly waters of the Colorado River. Spending time in the canyon in the winter months is amazing. The temps never get too cold and the river is never crowded. Next time you're out this way, join us on our full day tour, it's 7 hours and the sights and adventure are beautiful and fun.",Amy BFamiliesDec 20221 contribution0,,unknown_format,正面,正面,正面
5,"Beautiful day for the activity. Kurt was a wonderful instructor and guide, great conversations, funny person, and made us all feel welcomed and cared for. He took and shared the photos he took of all of us and the videos he took beneath the surface! He made the trip fun and educational for all of us that attended and made this one to remember. Thank you so much for having us and introducing my partner and I to a new activity.!",Krisdianna MDec 202214 contributions0,,unknown_format,正面,正面,正面
5,"Wife and I took this kayak tour with Evolution Expedition on the Colorado River and loved it.  Our guide Ryan did a great job from orientation, safety, sharing knowledge of the canyon, local flora, and keeping us on pace to experience all we could without feeling rushed. Highly recommend this tour!",ScottCouplesDec 20223 contributions0,,unknown_format,正面,正面,正面
4,"Booked the excursion while on a trip to Vegas. I have to say, unlike the impression I got from the pictures, the actual Emerald Cove was smaller than what I imagined, and we had to wait to get in (could only stay in the cove for a few minutes). Even though this was the case, it was still a great trip. The views while kayaking more than made up for it. Our guide was friendly, patient, and very knowledgeable. If your an active visitor, and you have never experienced this before, I would recommend giving this a try!!!","Steve B, United StatesDec 202234 contributions0",,unknown_format,正面,負面,正面
5,we had the pleasure of taking the tour with the best guy you have!!Ian made the trip fun and personalhe made sure to interact with every single couple and ask them great questions about themby the end of the trip he made everyone feel personalwe go to Vegas every single year and will definitely be back to that trip because of him,Jennifer MCouplesDec 20223 contributions0,,unknown_format,正面,正面,正面
5,We actually drove to willow beach from Laughlin . We had an amazing experience with an amazing guide Michael. He showed us all the highlights of the canyon but also was very engaging and answered everyone’s questions.,Steven FNov 20223 contributions0,,unknown_format,正面,正面,正面
5,"Absolutely phenomenal time. Our tour guide, Katelyn, made the trip even better. She provided such a bright and positive energy to the adventure. The water was beautiful the entire time, the air smelled so good, the views were breathtaking, and the facts that Katelyn told us about during the time in the water were so cool. Would 100% recommend.","Alexis B, United StatesNov 20222 contributions0",,unknown_format,正面,正面,正面
5,What a brilliant day!Ryan was amazing. We thoroughly enjoyed  our day trip. Lunch and snacks were great too. Thank you for the coffee Ryan! Thanks,Nicole SNov 20228 contributions0,,unknown_format,正面,正面,正面
5,"TJ, thank you for spending your day with us. The river truly is an amazing place to spend your day.-Evolution Expeditions Team",CouplesOct 20221 contribution,,unknown_format,正面,正面,正面
5,"Fantastic and enjoyable experience, highly recommend. Actual Cove experience is not the same as what you see in the staged, professionally shot pictures, but still a beautiful adventure. Kurt was our main guide and was fun, friendly and personable. My wife and I felt comfortable and informed the whole time. We met the other guide (Ryan) there and he was also an excellent guide. Well worth the cost!",Daniel TCouplesOct 20222 contributions0,,unknown_format,正面,正面,正面
5,Thank you so much for your kind review. Our guides all love what they do and always ensure the safety of everyone on the river. We hope to see you again soon!-Evolution Expeditions Team,"Joe H, United StatesOct 20222 contributions0",,unknown_format,正面,正面,正面
5,Chanjira was an amazing guide! She was very knowledgeable and so much fun. The extra stop to see the big horn sheep was something she didn’t have to do but was such a cool experience as well. Aaron was awesome too and he stood up in a kayak! Very impressive.,Kayla VSoloOct 20225 contributions0,,unknown_format,正面,正面,正面
5,"Ben, thank you for leaving us a review. We are so happy to hear you had a fun day on the water with Chanjira and Aaron!-Evolution Expeditions Team",benrapiOct 20223 contributions0,,unknown_format,正面,正面,正面
5,"Amazing experience. Good value for money. Easy to book. Nice clear communication on meeting point and what will happen on the day. Got exactly what was advertised. Guide brilliant Eron was exceptional - good instructions before we set off, kept good pace, lots of interesting points of interest and some facts along the way.  He knew just stuff! Great organisation and true value for money. A brilliant way to spend time in Vegas outside of the strip. Great family time with kids off their phones and talking to us :)",Oct 202246 contributions,,unknown_format,正面,正面,正面
5,"We had a wonderful time seeing several hidden gyms along the Colorado river. The water was perfect, the weather was great, and our guides, Michael and Chandra  were friendly and knowledgeable.","Richard C, United StatesOct 202212 contributions0",,unknown_format,正面,正面,正面
1,"This was the worst kayak adventure. The pictures are deceiving. You kayak so far to see nothing but a rock formation with water under it.  The stink was terrible the entire trip. What looks like a sand beach was a bunch of thick stinky dead moss on the side of the river. So, you couldn't just park the kayak and get out and stretch.  Have to stay in boat the entire time.  This was the biggest waste of time and $100 ever spent on a vacation! I do not recommend and the advertising photos must be somewhere else!","joyceolathe, United StatesOct 20229 contributions",,unknown_format,負面,負面,負面
5,"We had a great time kayaking to the Emerald Cave. Our guide was wonderful,  very knowledgeable about the places in the area and shared with us very interesting facts. We also stopped at a beach on our way back. Great experience,  I would highly recommend.","Cristina U, United StatesOct 202252 contributions",,unknown_format,正面,正面,正面
5,"Chanjira and Xander are the best guides ever.  Their combined knowledge of kayaking, the area, and fun folklore is hands down the best I have seen.  The pickup, by Chanjira was easy, the drive over to the site was filled with stories, laughter and fun.  The launch was painless and quick, and the kayaking was entertaining and exhausting.  We were even treated, not once but twice, to a flute serenade.  I highly recommend this company AND these two guides for your next fun adventure.",CouplesOct 20222 contributions,,unknown_format,正面,正面,正面
5,"Such a great add on to our Vegas trip with my 11 year old. Wonderful to get out of the city and see beautiful sights. Chanjira and Xander were our fantastic, knowledgeable, fun and helpful guides! They really made the trip even more enjoyable than just kayaking. 100% recommend the 4 hour tour, and these tour guides!",FamiliesOct 20221 contribution,,unknown_format,正面,正面,正面
5,"The favorite part of our experience was our guide marnie, I MEAN KAYTLYN LOL! At her young age she’s a wealth of knowledge, well spoken, knows the Black Canyon / Colorado River areas well and makes the trip fun!",Jim McDFriendsOct 20228 contributions0,,unknown_format,正面,正面,正面
5,"We absolutely loved out Emerald Cave Express tour.  Aaron was our guide and he was great - I felt totally secure that he was watching everyone for safety and keeping everyone together but he also allowed some leeway for people to have different paces and travel across the river.  The Emerald Cave was as beautiful as expected - the best pictures were from outside the cave facing in.  The water for most of the entire trip was super clear. The water was quite cold but on a hot sunny day, it felt really nice to get splashed too.",CouplesOct 2022128 contributions,,unknown_format,正面,正面,正面
5,Relaxing time in a beautiful setting. Good communication all the way around. Scenery was spectacular!Would recommend definitely as a great option to do something different outside the normal Vegas experiences.,Elizabeth OOct 202236 contributions0,,unknown_format,正面,正面,正面
5,Donna we are so happy to hear Michael and Aaron made your experience memorable. The river and canyon have spectacular views from start to finish. Thanks for spending your day with us!-Evolution Expeditions Team,Donna LOct 20221 contribution0,,unknown_format,正面,正面,正面
5,Michael was our tour guide and was fantastic! The scenery was stunning and we loved hearing the history of the river in that area.,Kelly WCouplesOct 20221 contribution0,,unknown_format,正面,正面,正面
5,"We are thrilled to hear t you enjoyed your time on the mighty Colorado river. Sunscreen is definitely a must have out in the hot desert sun, sun hats are also a really good option too! We hope to see you on the water with us again soon. -Evolution Expeditions Team","KayBee17, United StatesOct 2022100 contributions0",,unknown_format,正面,正面,正面
4,Thank you for taking the time to leave us a review. We strive to ensure our guests have the best possible experience and are open to feedback. The Emerald cave is about the size of a two car garage and offers amazing views looking out. Please feel free to reach out to us directly and let us know how we could make your next experience a 5 star one. -Evolution Expeditions Team,"Benoit A, FranceOct 20222 contributions0",,unknown_format,正面,正面,正面
5,We spent an amazing few hours on the river. Our guide Michael was excellent. Safety instructions were great for new kayakers in the group. Very informative. Loved the cave and the beach. Gorgeous scenery.,bryansherriCouplesSep 20221 contribution0,,unknown_format,正面,正面,正面
5,"My tour guide Aaron, was very sociable and told us a lot about Lake Mead and it's history.  The kayaking experience itself was absolutely exceptional!  We didn't get to see the emerald glow in the cave as I've seen in some photos BUT we paddled along throughout the whole trip so I wasn't disappointed.  The lake was gorgeous and worth it!  Once we got in the cave, he told us the best time to book it was during the summer months because the glow would show up in the cave and nighttime would have the bats in the cave.  On our way back, we had a little bit of extra time so he offered everyone snack which was what hit the spot lol.  We also went on a mini hike to view lake mead and it's beauty:)  I recommend booking the earliest that you can-8 am.  I did that booking and when we came back around 10:30 am, there was a HUGE crowd waiting to depart, no thanks!  We had the whole lake to ourselves at 8:00 am!  I know it's early but just sacrifice it lol.","Becca P, United StatesSoloSep 20221 contribution0",,unknown_format,正面,正面,正面
5,"We booked this trip for our family of 5 which included 2 young adult children and 1 teenager.   We all had a blast!  Aaron was our tour guide and he was wonderful.  A few of us had never kayaked before, but Aaron explained everything and had a lot of patience, even on the river.  He gave us information about the area we were in and answered any questions we had.  It was an amazing experience and would definitely do it again.",Tara VSep 20221 contribution0,,unknown_format,正面,正面,正面
5,"Caitlin is funny, intelligent, and doesn’t like herding cats. So hang on to the rock wall near Emerald Cave. Very fun! If you’re lucky to have her as a tour guide you’ll be filled with laughter and neat facts. My girlfriend and I really enjoyed kayaking from Willow Beach, down the Black Canyon Water Trail (specific part of the Colorado River), toward Emerald Cave. Ten full stars.Justin and Aaron are awesome guides as well, can’t go wrong with this place.",Austin BCouplesSep 20223 contributions0,,unknown_format,正面,正面,正面
4,"Erin, thank you for providing us with your honest feedback. Our office staff calls all guests to confirm final details as well as to give instructions for where to go when arriving at the beach. We are a 100% satisfaction company and strive for excellence. We would appreciate if you would contact us directly so you can provide more details on this matter.-Evolution Expeditions Team",Erin WSep 20221 contribution0,,unknown_format,中立,負面,正面
5,"My husband and I had an amazing time on this kayaking trip! The scenery was beautiful! Michael was friendly, knowledgeable, and a great guide! So glad we booked this trip and would absolutely recommend it to anyone thinking about it. Thanks again Michael for an a great trip!",Tammy BCouplesSep 20221 contribution0,,unknown_format,正面,正面,正面
5,Our equipment is all top of the line and all of our kayaks are Prijons that are equipped with rudders to make steering easier. Kayaking down the Colorado river is an excellent way to get away from the strip and relax. Thank you for spending you day on the river with us!-Evolution Expeditions Team,SoloSep 20221 contribution,,unknown_format,正面,正面,正面
5,Our guide Aaron was fantastic - knowledgeable and lots of fun. Beautiful scenery and a great time for our family. Evolution Expeditions kept in touch with us and made it easy to find them when we arrived. I’d definitely do this again in the future!,James VSep 20222 contributions0,,unknown_format,正面,正面,正面
5,"Our guides Chanjira and Kurt were absolutely incredible! They were extremely knowledgeable, fun, nice, and great all around, they made the experience perfect! We had the absolute best time, gorgeous views, the wind was crazy but they explained everything fully to us to help us succeed and gave us the best motivation along the way!",FriendsSep 20223 contributions,,unknown_format,正面,正面,正面
5,Sarah we thrilled to hear Kaitlyn and Ryan took such good care of you. September is an excellent time for paddling! Thank you for spending your day with us!-Evolution Expeditions Team,"Sarah R, United KingdomSoloSep 20221 contribution",,unknown_format,正面,正面,正面
5,Kristine we are so happy to hear Kaitlyn and Ryan showed you a good time! The river truly is a magical place to spend a day.-Evolution Expeditions Team,Kristen HSep 20221 contribution0,,unknown_format,正面,正面,正面
5,"My husband and I had an absolutely amazing time with Kaytlyn on our Kayak adventure. From  the moment she picked us up she was smiling, friendly, and so excited to take us on our tour. She was so knowledgable, helpful, and you could feel how much she loves being a tour guide. She was the perfect balance of friendly, funny, and helpful! Everyone would be so lucky to have her on their tour. Thank you so much for giving us such a wonderful time, gorgeous pictures, laughs, and memories!",CouplesSep 20222 contributions,,unknown_format,正面,正面,正面
5,"The scenery and tour guides Aaron and Curtis were absolutely amazing! They were so fun worth it the 3.5 hours on the River. The photo opportunities were breathtaking even stopping off for a stretch, snacks and refreshments were perfect. Water was crisp but refreshing. The caves and water were crystal clear",Nikki KCouplesSep 202217 contributions0,,unknown_format,正面,正面,正面
5,Aaron is hand down one of our best guides. We are thrilled to hear you enjoyed your time on the water with him.-Evolution Expeditions Team,CouplesSep 20221 contribution,,unknown_format,正面,正面,正面
5,Jerry we appreciate you leaving us a review. We focus on creating a top-notch customer experience from beginning to end. Thank you for noticing our efforts!-Evolution Expeditions Team,jerryprice2022CouplesSep 20221 contribution0,,unknown_format,正面,正面,正面
5,Glad to hear you had such a memorable time on your tour. The river truly is a majestic place to spend some time and relax. -Evolution Expeditions Team,Strauss AFamiliesSep 20221 contribution0,,unknown_format,正面,正面,正面
5,"Michael our tour guide killed it…great info & direction and just a good energy for this type of experience that you would want from a guide.I’m 6’7” and have always struggled trying to comfortably get into a kayak but the crew was very accommodating in making all the proper adjustments to help provide me with a comfortable and smooth ride.  Also was my first time using a rudder, which was also well explained, and now I need to upgrade my kayak at home.  Beautiful tour overall of Black Canyon with a great destination planned and just one of those adventures that is tough to beat!",CouplesSep 20222 contributions,,unknown_format,正面,正面,正面
5,"This was an awesome morning kayaking. Aaron was an amazing guide and he was very thorough with explanation, demonstration, and direction. Thanks Aaron.",Trip457488CouplesSep 202214 contributions0,,unknown_format,正面,正面,正面
5,Thank you for leaving us a review. Squirt gun fights and splashing wars are a great way to beat the hot Vegas sun! Hope to see you again soon!-Evolution Expeditions Team,Jessie FFriendsSep 20225 contributions0,,unknown_format,正面,正面,正面
5,It was our first time in a kayak and the team took the time to helps us every step of the way. When we Feel  behind the kayak alongside of us the whole time offer an encouraging words and guidance. They where extremely helpful and knowledgeable.  A must do.,Jimmie CCouplesSep 20222 contributions0,,unknown_format,正面,正面,正面
5,"Ryan was our guide.  He was kicked back.  Semi informative as the bulk of the group was not really interested in the regional info.  He did make time to point out a few items of interest both locally and a couple of plants.  The crew was set up and waiting for us, we’ll prepared.  The food was good and plentiful..    The 6 mile paddle was easy and relaxed.  Great way to escape the heat.",Sausha911SoloSep 20221 contribution0,,unknown_format,正面,正面,正面
5,"Amy, Ashley is hands down one of our best guides. We are so happy to hear you enjoyed your time on the water with her. Thanks for leaving us a review!-Evolution Expeditions Team",Amy BCouplesSep 20229 contributions0,,unknown_format,正面,正面,正面
5,This was a great experience from the beginning to the end. Evolution Expedition was in constant communication with us all the time. But the best part was our guide Michael. He move this expedition to the stars. Thanks for your time and make this trip a moment to remember,BusinessSep 202210 contributions,,unknown_format,正面,負面,正面
5,"It's a fun trip that is not nearly as tiring as we were expecting! The cave is quite small, but I would still recommend the trip as the canyon itself is beautiful. Michael is a great guide. As the different groups rowed at their own pace, Michael worked hard to be available for each of the different boats. Great stories and cool person!",Ian HCouplesSep 20221 contribution0,,unknown_format,正面,正面,正面
5,"Glad to hear Michael made your experience memorable, we are so lucky to have him apart of our team. Come see us again next time you are in Vegas!",BriCouplesSep 20225 contributions0,,unknown_format,正面,正面,正面
5,Thank you for your nice review. Michael is truly one of the best in the biz and loves getting to show people the beauty of the Colorado River!-Evolution Expeditions Team,CouplesSep 20221 contribution,,unknown_format,正面,正面,正面
5,"Beautiful site, pretty easy river to kayak and our guide Michael was awesome! The cave was smaller than anticipated but still beautiful. We also got to stop at the historical house site which was pretty cool. Would recommend!",Rachael HSep 20225 contributions0,,unknown_format,正面,正面,正面
5,"Mac was a very knowledgeable guide & did a great job guiding everyone & helping us get in good position for the best photos. Due to holiday, line was too long at Emerald Cave but we found another cove where we got great photos of the emerald water. A very enjoyable paddle. Recommend doing this on a Sunday/Monday to avoid speed boats, also B4 Memorial Day or after Labor Day.",Sep 2022272 contributions,,unknown_format,正面,正面,正面
5,"Knowledgeable guides, Kurt, Michael and Kaitlyn, great weather, beautiful location, morning didn’t allow much emerald glow effect but temp was much more tolerable(Early September), water is a cool 54F though so a quick dip will cool you down",Tommyguns1981FamiliesSep 20222 contributions0,,unknown_format,正面,中立,正面
5,"Michael, Kurt and Kaytlyn were awesome guides. They were very personable throughout the entire experience. They made our first kayaking experience even better than we could have imagined.",Christinna Tom BFamiliesSep 20222 contributions0,,unknown_format,正面,正面,正面
5,Glad to hear Michael made your experience memorable. We hope to see you again soon and test out your new kayaking skills you learned!-Evolution Expeditions Team,FriendsSep 20221 contribution,,unknown_format,正面,正面,正面
5,"Really fun time, Michael was informative and fun. Great guide, nice experience overall.  I would recommend Evolution Expeditions for your kayaking tours.",FriendsSep 20226 contributions,,unknown_format,正面,正面,正面
5,Michael is one of our bests guides we are thrilled to hear he made your first time kayaking memorable. Be sure to see us again next time you are in Vegas and use those new kayaking skills you learned! Thanks for leaving us a review and spending your day with us.-Evolution Expeditions Team,Bk NSep 20222 contributions0,,unknown_format,正面,正面,正面
5,Jenny we are so happy to hear Ashley provided you with great service. Our guides truly are unmatched and love what they do!-Evolution Expeditions Team,Jenny ZCouplesSep 20222 contributions0,,unknown_format,正面,正面,正面
5,"Excellent tour with Michael. He did an amazing job guiding us through the Kayaking tour. Super friendly, fun and patient with the entire group. It’s a huge bonus to have a guide like Michael. I would totally recommend this to all my friends, family, and coworkers. So glad we booked this tour! Thank you so much for all your hard work.",FriendsSep 20222 contributions,,unknown_format,正面,正面,正面
5,Tour guides were GREAT! Everything was well organized and perfect! All equipment and snacks and water were provided. Michael and Ryan were great!,Jason BCouplesAug 20221 contribution0,,unknown_format,正面,正面,正面
5,Thanks for leaving us a review. We are thrilled to hear Aaron and Zaen made your first kayaking experience memorable. -Evolution Expeditions Team,Navigate36230FamiliesAug 20222 contributions0,,unknown_format,正面,正面,正面
5,We did the Emerald Cave tour and absolutely enjoyed it! Beautiful scenery and so much fun to see the area from the river! Curtis and Aaron were awesome! Very knowledgeable and helpful! Couldn’t have asked for a better team to guide the tour!! Great job!!!,"bachersd, United StatesAug 20224 contributions0",,unknown_format,正面,正面,正面
5,Highly recommend we enjoyed ourseld very much. Micheal and Ryan are great tour guides. Defiently recommend the emerald kayak express for beginners short and sweet but definitely a great work out.,Jocelyne RamirezFamiliesAug 20221 contribution0,,unknown_format,正面,正面,正面
5,Our guides were super knowledgeable and helpful! We did a tandem Kayak and had a few issues getting started (our fault). The guides always made sure they did everything they could to help and it ended up being absolutely amazing! Highly recommend.,Sarah JeffersonCouplesAug 20221 contribution0,,unknown_format,正面,正面,正面
4,Barb thanks for leaving us a review and your honest feedback. Our guides aim to provide a top notch experience and enjoy engaging with their guests. We always try to launch all of our tours on time but some groups do take a bit longer getting properly adjusted to their kayaks. Kaitlyn and Ryan are some of the best guides we have and we are so happy they were able to show you the beauty of the river. -Evolution Expeditions Team,Barb AAug 20221 contribution1,,unknown_format,正面,正面,正面
5,We appreciate you joining us out on the river. Our guides love showing people new skills they can use on their future paddles. Thanks for the review Dawn! -Evolution Expeditions Team,Dawn OBusinessAug 20221 contribution0,,unknown_format,正面,正面,正面
5,"This outfit is great. We had so much trouble getting out of Las Vegas airport, and our rental car took an extra 90 minutes, so we missed our kayak trip! But they were able to get us outfitted with 2 SUPs and out onto the river, and we had an awesome time out on the water!",CouplesAug 20225 contributions,,unknown_format,正面,正面,正面
5,Loved the whole experience. Michael is super funny and such an amazing tour guide. Thank you so much! 🌱,EhrineFriendsAug 20221 contribution0,,unknown_format,正面,正面,正面
